age,code,company,gender,job,name
54岁,600629,华东建筑集团股份有限公司,女,职工董事,高慧文
50岁,600629,华东建筑集团股份有限公司,女,独立董事,宋晓燕
65岁,600629,华东建筑集团股份有限公司,男,独立董事,邵瑞庆
56岁,600629,华东建筑集团股份有限公司,男,独立董事,杨德红
62岁,600629,华东建筑集团股份有限公司,男,监事会主席,黄小路
60岁,600629,华东建筑集团股份有限公司,男,监事,周青
58岁,600629,华东建筑集团股份有限公司,男,职工监事,夏明
49岁,600635,上海大众公用事业(集团)股份有限公司,男,总裁,梁嘉玮
51岁,600635,上海大众公用事业(集团)股份有限公司,男,"董事会秘书,副总裁",金波
46岁,600635,上海大众公用事业(集团)股份有限公司,男,财务总监,蒋贇
52岁,600628,上海新世界股份有限公司,女,董事,何晓蕾
54岁,600628,上海新世界股份有限公司,男,董事,茅宏
56岁,600628,上海新世界股份有限公司,女,独立董事,周颖
59岁,600628,上海新世界股份有限公司,男,独立董事,章孝棠
55岁,600628,上海新世界股份有限公司,男,独立董事,李志强
51岁,600628,上海新世界股份有限公司,男,监事长,杨文军
52岁,600628,上海新世界股份有限公司,女,监事,孙蕾
44岁,600628,上海新世界股份有限公司,女,职工监事,王瑜
60岁,600628,上海新世界股份有限公司,男,总经理,沈为民
53岁,600628,上海新世界股份有限公司,女,"董事会秘书,副总经理,财务总监",王文华
47岁,600628,上海新世界股份有限公司,男,副总经理,郭宇
53岁,600628,上海新世界股份有限公司,女,副总经理,陈凤鸣
52岁,600626,上海申达股份有限公司,男,董事,陆志军
49岁,600626,上海申达股份有限公司,男,职工董事,伍茂春
48岁,600626,上海申达股份有限公司,男,董事,宋庆荣
44岁,600626,上海申达股份有限公司,男,董事,李维刚
41岁,600626,上海申达股份有限公司,男,独立董事,郭辉
50岁,600626,上海申达股份有限公司,女,独立董事,马颖
54岁,600626,上海申达股份有限公司,男,独立董事,史占中
55岁,600626,上海申达股份有限公司,男,监事会主席,瞿元庆
36岁,600626,上海申达股份有限公司,女,监事,胡楠
52岁,600626,上海申达股份有限公司,女,职工监事,徐慧
52岁,600626,上海申达股份有限公司,男,总经理,陆志军
44岁,600626,上海申达股份有限公司,女,董事会秘书,骆琼琳
46岁,600626,上海申达股份有限公司,男,副总经理,万玉峰
59岁,600624,上海复旦复华科技股份有限公司,男,"董事长,董事",褚建平
57岁,600623,上海华谊集团股份有限公司,男,"董事长,董事",刘训峰
55岁,600622,光大嘉宝股份有限公司,男,"董事长,董事",张明翱
55岁,600630,上海龙头(集团)股份有限公司,女,监事会主席,薛继凤
39岁,600630,上海龙头(集团)股份有限公司,男,监事,潘彦珺
49岁,600630,上海龙头(集团)股份有限公司,男,职工监事,薛正卿
45岁,600630,上海龙头(集团)股份有限公司,男,总经理,倪国华
53岁,600630,上海龙头(集团)股份有限公司,男,"董事会秘书,财务总监",周思源
51岁,600630,上海龙头(集团)股份有限公司,男,副总经理,谭明
54岁,600630,上海龙头(集团)股份有限公司,男,副总经理,许斌
45岁,600630,上海龙头(集团)股份有限公司,女,副总经理,崔岳玲
42岁,600630,上海龙头(集团)股份有限公司,男,副总经理,卫吉春
53岁,600630,上海龙头(集团)股份有限公司,男,技术总监,李天剑
41岁,600629,华东建筑集团股份有限公司,男,职工监事,王鹏
54岁,600629,华东建筑集团股份有限公司,男,总经理,沈立东
57岁,600629,华东建筑集团股份有限公司,男,"董事会秘书,副总经理",徐志浩
49岁,600629,华东建筑集团股份有限公司,女,副总经理,周静瑜
54岁,600629,华东建筑集团股份有限公司,男,副总经理,龙革
50岁,600629,华东建筑集团股份有限公司,男,副总经理,疏正宏
47岁,600629,华东建筑集团股份有限公司,男,财务总监,吴峰宇
59岁,600629,华东建筑集团股份有限公司,男,运营总监,成红文
53岁,600629,华东建筑集团股份有限公司,男,总工程师,王卫东
55岁,600629,华东建筑集团股份有限公司,男,工程总监,过震文
42岁,600626,上海申达股份有限公司,男,副总经理,张声明
43岁,600626,上海申达股份有限公司,女,财务总监,朱慧
57岁,600626,上海申达股份有限公司,男,技术总监,龚杜弟
38岁,600624,上海复旦复华科技股份有限公司,女,董事,庄越
59岁,600624,上海复旦复华科技股份有限公司,男,董事,钱卫
41岁,600624,上海复旦复华科技股份有限公司,女,董事,陆燕
41岁,600624,上海复旦复华科技股份有限公司,男,董事,陈敏
52岁,600624,上海复旦复华科技股份有限公司,男,董事,汪春元
56岁,600624,上海复旦复华科技股份有限公司,男,独立董事,卢长祺
59岁,600623,上海华谊集团股份有限公司,女,董事,王霞
66岁,600623,上海华谊集团股份有限公司,男,董事,陈琦
50岁,600623,上海华谊集团股份有限公司,男,董事,顾立立
72岁,600623,上海华谊集团股份有限公司,男,独立董事,管一民
66岁,600623,上海华谊集团股份有限公司,男,独立董事,段祺华
61岁,600623,上海华谊集团股份有限公司,男,独立董事,李垣
61岁,600623,上海华谊集团股份有限公司,男,监事会主席,张仁良
60岁,600623,上海华谊集团股份有限公司,男,监事,张健鑫
61岁,600623,上海华谊集团股份有限公司,男,监事,沈国平
52岁,600623,上海华谊集团股份有限公司,男,监事,张虎
43岁,600623,上海华谊集团股份有限公司,女,职工监事,李玉红
59岁,600622,光大嘉宝股份有限公司,男,"副董事长,董事",钱明
48岁,600622,光大嘉宝股份有限公司,男,董事,陈宏飞
54岁,600622,光大嘉宝股份有限公司,男,董事,王玉华
51岁,600622,光大嘉宝股份有限公司,男,董事,严凌
47岁,600622,光大嘉宝股份有限公司,男,董事,岳彩轩
73岁,600622,光大嘉宝股份有限公司,女,独立董事,张晓岚
56岁,600622,光大嘉宝股份有限公司,男,独立董事,连重权
65岁,600622,光大嘉宝股份有限公司,男,独立董事,陈乃蔚
59岁,600622,光大嘉宝股份有限公司,女,监事会主席,陈蕴珠
48岁,600622,光大嘉宝股份有限公司,男,监事,薛贵
59岁,600622,光大嘉宝股份有限公司,男,职工监事,耿江
57岁,600621,上海华鑫股份有限公司,男,"董事长,董事",李军
52岁,600621,上海华鑫股份有限公司,男,董事,俞洋
51岁,600620,上海市天宸股份有限公司,男,"董事长,董事",叶茂菁
61岁,600624,上海复旦复华科技股份有限公司,男,独立董事,包晓林
65岁,600624,上海复旦复华科技股份有限公司,男,独立董事,吕勇
46岁,600624,上海复旦复华科技股份有限公司,男,监事会主席,翁磊钢
51岁,600624,上海复旦复华科技股份有限公司,男,监事,徐明
54岁,600624,上海复旦复华科技股份有限公司,女,监事,孙建英
40岁,600624,上海复旦复华科技股份有限公司,男,监事,蒋钟鸣
55岁,600624,上海复旦复华科技股份有限公司,男,职工监事,朱泽龙
53岁,600624,上海复旦复华科技股份有限公司,男,职工监事,邱伟新
45岁,600624,上海复旦复华科技股份有限公司,女,职工监事,方瑶
44岁,600624,上海复旦复华科技股份有限公司,女,董事会秘书,沈敏
54岁,600623,上海华谊集团股份有限公司,女,职工监事,李爱敏
59岁,600623,上海华谊集团股份有限公司,女,总裁,王霞
46岁,600623,上海华谊集团股份有限公司,男,"董事会秘书,财务总监",徐力珩
58岁,600623,上海华谊集团股份有限公司,男,副总裁,陈耀
56岁,600623,上海华谊集团股份有限公司,男,副总裁,李良君
51岁,600623,上海华谊集团股份有限公司,男,副总裁,陈大胜
56岁,600623,上海华谊集团股份有限公司,男,副总裁,顾春林
54岁,600615,上海丰华(集团)股份有限公司,男,"董事长,董事",左勇
40岁,600615,上海丰华(集团)股份有限公司,女,董事,郑婧
47岁,600615,上海丰华(集团)股份有限公司,男,董事,丁涛
46岁,600615,上海丰华(集团)股份有限公司,男,董事,曾率
23岁,600615,上海丰华(集团)股份有限公司,男,董事,许伯彰
48岁,600622,光大嘉宝股份有限公司,男,总裁,陈宏飞
53岁,600622,光大嘉宝股份有限公司,男,董事会秘书,孙红良
59岁,600622,光大嘉宝股份有限公司,男,副总裁,陈正友
53岁,600622,光大嘉宝股份有限公司,女,副总裁,曹萍
51岁,600622,光大嘉宝股份有限公司,男,副总裁,王幸千
51岁,600622,光大嘉宝股份有限公司,女,副总裁,余小玲
56岁,600622,光大嘉宝股份有限公司,男,副总裁,周颂明
43岁,600622,光大嘉宝股份有限公司,女,副总裁,于潇然
49岁,600622,光大嘉宝股份有限公司,女,财务负责人,金红
55岁,600621,上海华鑫股份有限公司,男,董事,沈巍
45岁,600621,上海华鑫股份有限公司,男,董事,袁涛
61岁,600621,上海华鑫股份有限公司,女,独立董事,俞丽萍
68岁,600621,上海华鑫股份有限公司,男,独立董事,胡鸿高
61岁,600621,上海华鑫股份有限公司,男,独立董事,宋晓满
47岁,600621,上海华鑫股份有限公司,男,监事会主席,刘山泉
63岁,600621,上海华鑫股份有限公司,男,监事,奚志伟
41岁,600621,上海华鑫股份有限公司,女,监事,王晔倩
51岁,600621,上海华鑫股份有限公司,男,职工监事,卜健
48岁,600620,上海市天宸股份有限公司,男,"副董事长,董事",王学进
50岁,600620,上海市天宸股份有限公司,女,董事,周文霞
49岁,600620,上海市天宸股份有限公司,女,董事,冀爱萍
53岁,600620,上海市天宸股份有限公司,男,董事,叶志坚
52岁,600620,上海市天宸股份有限公司,男,董事,潘学军
67岁,600620,上海市天宸股份有限公司,男,独立董事,姜立军
56岁,600620,上海市天宸股份有限公司,男,独立董事,颜晓斐
50岁,600620,上海市天宸股份有限公司,男,独立董事,宋德亮
42岁,600620,上海市天宸股份有限公司,男,监事会主席,江雁宾
46岁,600620,上海市天宸股份有限公司,男,监事,魏波
38岁,600624,上海复旦复华科技股份有限公司,女,副总经理,庄越
52岁,600624,上海复旦复华科技股份有限公司,男,副总经理,陈汉为
56岁,600624,上海复旦复华科技股份有限公司,男,副总经理,沈定
50岁,600624,上海复旦复华科技股份有限公司,男,副总经理,陈玉明
59岁,600624,上海复旦复华科技股份有限公司,男,财务负责人,赵振兴
38岁,600615,上海丰华(集团)股份有限公司,男,董事,边永鹏
56岁,600615,上海丰华(集团)股份有限公司,男,独立董事,傅达清
52岁,600615,上海丰华(集团)股份有限公司,男,独立董事,杨国辉
49岁,600615,上海丰华(集团)股份有限公司,男,独立董事,秦进
54岁,600615,上海丰华(集团)股份有限公司,男,监事会主席,何志
46岁,600615,上海丰华(集团)股份有限公司,男,监事,李兆鹏
36岁,600615,上海丰华(集团)股份有限公司,女,职工监事,陈文英
54岁,600615,上海丰华(集团)股份有限公司,男,总经理,左勇
50岁,600615,上海丰华(集团)股份有限公司,女,董事会秘书,邹莎
40岁,600615,上海丰华(集团)股份有限公司,女,"副总经理,财务总监",郑婧
39岁,600615,上海丰华(集团)股份有限公司,男,副总经理,李曦
54岁,600616,上海金枫酒业股份有限公司,男,"董事长,董事",唐文杰
54岁,600616,上海金枫酒业股份有限公司,男,董事,王晖
47岁,600621,上海华鑫股份有限公司,女,职工监事,张溯枫
52岁,600621,上海华鑫股份有限公司,男,总经理,俞洋
57岁,600621,上海华鑫股份有限公司,男,董事会秘书,胡之奎
59岁,600621,上海华鑫股份有限公司,男,副总经理,赵恒
48岁,600621,上海华鑫股份有限公司,男,总会计师,田明
55岁,600617,山西省国新能源股份有限公司,男,"董事长,董事",刘军
57岁,600619,上海海立(集团)股份有限公司,男,"董事长,董事",董鑑华
56岁,600620,上海市天宸股份有限公司,男,职工监事,蒋炜
48岁,600620,上海市天宸股份有限公司,男,总经理,盖剑高
53岁,600620,上海市天宸股份有限公司,男,董事会秘书,许旭羽
52岁,600620,上海市天宸股份有限公司,男,总工程师,邬显顺
43岁,600620,上海市天宸股份有限公司,男,总会计师,杨炯祺
53岁,600616,上海金枫酒业股份有限公司,女,董事,秦波
54岁,600616,上海金枫酒业股份有限公司,男,董事,吴杰
49岁,600616,上海金枫酒业股份有限公司,女,董事,崔澦
44岁,600616,上海金枫酒业股份有限公司,男,董事,邓春山
39岁,600616,上海金枫酒业股份有限公司,女,独立董事,周波
56岁,600616,上海金枫酒业股份有限公司,女,独立董事,周颖
51岁,600616,上海金枫酒业股份有限公司,男,独立董事,赵平
43岁,600616,上海金枫酒业股份有限公司,女,监事会主席,杨帆
47岁,600616,上海金枫酒业股份有限公司,女,监事,夏晓平
54岁,600616,上海金枫酒业股份有限公司,女,职工监事,徐敏
54岁,600616,上海金枫酒业股份有限公司,男,总经理,唐文杰
51岁,600616,上海金枫酒业股份有限公司,女,董事会秘书,张黎云
50岁,600618,上海氯碱化工股份有限公司,男,"董事长,董事",顾立立
78岁,600613,上海神奇制药投资管理股份有限公司,男,"董事长,董事",张芝庭
42岁,600613,上海神奇制药投资管理股份有限公司,男,"副董事长,董事",张涛涛
50岁,600613,上海神奇制药投资管理股份有限公司,男,董事,冯斌
51岁,600617,山西省国新能源股份有限公司,男,"副董事长,董事",刘联涛
56岁,600617,山西省国新能源股份有限公司,男,董事,兰旭
54岁,600617,山西省国新能源股份有限公司,男,董事,杨广玉
41岁,600617,山西省国新能源股份有限公司,女,董事,贾晨菲
52岁,600617,山西省国新能源股份有限公司,男,董事,王与泽
37岁,600617,山西省国新能源股份有限公司,男,董事,王瑞
51岁,600617,山西省国新能源股份有限公司,男,独立董事,杨建红
40岁,600617,山西省国新能源股份有限公司,男,独立董事,姚其志
65岁,600617,山西省国新能源股份有限公司,男,独立董事,李端生
51岁,600617,山西省国新能源股份有限公司,女,独立董事,樊燕萍
45岁,600617,山西省国新能源股份有限公司,男,监事会主席,王炜刚
52岁,600617,山西省国新能源股份有限公司,女,监事,高伟
51岁,600619,上海海立(集团)股份有限公司,男,董事,庄华
56岁,600619,上海海立(集团)股份有限公司,男,董事,丁国良
39岁,600619,上海海立(集团)股份有限公司,女,董事,李春荠
59岁,600619,上海海立(集团)股份有限公司,男,董事,李海滨
69岁,600619,上海海立(集团)股份有限公司,女,独立董事,王玉
62岁,600619,上海海立(集团)股份有限公司,男,独立董事,余卓平
57岁,600619,上海海立(集团)股份有限公司,男,独立董事,严杰
58岁,600619,上海海立(集团)股份有限公司,男,监事长,许建国
46岁,600619,上海海立(集团)股份有限公司,女,监事,忻怡
51岁,600619,上海海立(集团)股份有限公司,男,职工监事,茅立华
51岁,600619,上海海立(集团)股份有限公司,男,总经理,庄华
47岁,600619,上海海立(集团)股份有限公司,女,"董事会秘书,副总经理",罗敏
54岁,600616,上海金枫酒业股份有限公司,男,副总经理,王晖
53岁,600616,上海金枫酒业股份有限公司,女,"副总经理,财务总监",秦波
42岁,600616,上海金枫酒业股份有限公司,男,副总经理,张辉
54岁,600618,上海氯碱化工股份有限公司,男,董事,张伟民
60岁,600618,上海氯碱化工股份有限公司,男,职工董事,王林造
42岁,600618,上海氯碱化工股份有限公司,男,董事,叶小鹤
44岁,600618,上海氯碱化工股份有限公司,男,外部董事,冯天俊
53岁,600618,上海氯碱化工股份有限公司,男,董事,王伟
42岁,600618,上海氯碱化工股份有限公司,男,独立董事,赵子夜
57岁,600618,上海氯碱化工股份有限公司,男,独立董事,曹贵平
60岁,600618,上海氯碱化工股份有限公司,男,独立董事,王锦山
55岁,600618,上海氯碱化工股份有限公司,女,监事会主席,李宁
51岁,600618,上海氯碱化工股份有限公司,男,监事,唐亮
42岁,600618,上海氯碱化工股份有限公司,女,监事,顾慧
53岁,600618,上海氯碱化工股份有限公司,男,职工监事,张国华
33岁,600610,贵州中毅达股份有限公司,男,"董事长,董事",虞宙斯
51岁,600610,贵州中毅达股份有限公司,女,董事,蔡文洁
41岁,600610,贵州中毅达股份有限公司,男,董事,黄亮
45岁,600613,上海神奇制药投资管理股份有限公司,男,董事,吴克兢
51岁,600613,上海神奇制药投资管理股份有限公司,女,董事,徐丹
50岁,600613,上海神奇制药投资管理股份有限公司,女,董事,吴涛
49岁,600613,上海神奇制药投资管理股份有限公司,女,独立董事,周宁
56岁,600613,上海神奇制药投资管理股份有限公司,女,独立董事,李丛艳
59岁,600613,上海神奇制药投资管理股份有限公司,男,独立董事,陈世贵
50岁,600613,上海神奇制药投资管理股份有限公司,男,监事会主席,夏宇波
51岁,600613,上海神奇制药投资管理股份有限公司,男,监事,陈之勉
53岁,600613,上海神奇制药投资管理股份有限公司,女,职工监事,胡岚
50岁,600613,上海神奇制药投资管理股份有限公司,男,总经理,冯斌
45岁,600613,上海神奇制药投资管理股份有限公司,男,董事会秘书,吴克兢
51岁,600613,上海神奇制药投资管理股份有限公司,男,财务总监,李发淼
50岁,600612,老凤祥股份有限公司,男,"董事长,董事",杨奕
66岁,600611,大众交通(集团)股份有限公司,男,"董事长,董事",杨国平
42岁,600617,山西省国新能源股份有限公司,女,监事,任晶晶
40岁,600617,山西省国新能源股份有限公司,女,职工监事,狄娟
42岁,600617,山西省国新能源股份有限公司,女,职工监事,李敏
51岁,600617,山西省国新能源股份有限公司,男,总经理,刘联涛
45岁,600617,山西省国新能源股份有限公司,男,"董事会秘书,副总经理",张帆
52岁,600617,山西省国新能源股份有限公司,女,副总经理,高伟
36岁,600617,山西省国新能源股份有限公司,男,副总经理,李弘宇
46岁,600617,山西省国新能源股份有限公司,女,"财务总监,总会计师",毋建冰
45岁,600619,上海海立(集团)股份有限公司,女,"副总经理,财务负责人",袁苑
49岁,600619,上海海立(集团)股份有限公司,男,副总经理,朱浩立
53岁,600618,上海氯碱化工股份有限公司,女,职工监事,周妹
54岁,600618,上海氯碱化工股份有限公司,男,总经理,张伟民
44岁,600618,上海氯碱化工股份有限公司,女,"董事会秘书,财务总监",居培
40岁,600618,上海氯碱化工股份有限公司,男,副总经理,李臣阳
53岁,600618,上海氯碱化工股份有限公司,男,副总经理,邬刚
40岁,600618,上海氯碱化工股份有限公司,男,副总经理,孙泽
41岁,600610,贵州中毅达股份有限公司,男,董事,任大霖
39岁,600610,贵州中毅达股份有限公司,男,独立董事,任一
57岁,600610,贵州中毅达股份有限公司,男,独立董事,彭正昌
52岁,600610,贵州中毅达股份有限公司,男,独立董事,黄峰
38岁,600610,贵州中毅达股份有限公司,男,监事会主席,夜文彦
37岁,600610,贵州中毅达股份有限公司,女,监事,葛娜
39岁,600610,贵州中毅达股份有限公司,男,职工监事,李权
59岁,600610,贵州中毅达股份有限公司,男,总经理,解田
30岁,600610,贵州中毅达股份有限公司,男,董事会秘书,胡家胜
51岁,600610,贵州中毅达股份有限公司,男,副总经理,朱新刚
51岁,600610,贵州中毅达股份有限公司,女,财务总监,蔡文洁
58岁,600609,金杯汽车股份有限公司,男,"董事长,董事",刘同富
58岁,600609,金杯汽车股份有限公司,男,董事,许晓敏
59岁,600609,金杯汽车股份有限公司,男,职工董事,姚恩波
53岁,600612,老凤祥股份有限公司,男,"副董事长,董事",黄骅
53岁,600612,老凤祥股份有限公司,女,董事,李军
58岁,600612,老凤祥股份有限公司,男,董事,沈顺辉
61岁,600612,老凤祥股份有限公司,男,董事,朱黎庭
66岁,600612,老凤祥股份有限公司,男,独立董事,马民良
67岁,600612,老凤祥股份有限公司,女,独立董事,张其秀
58岁,600612,老凤祥股份有限公司,男,独立董事,陈智海
59岁,600612,老凤祥股份有限公司,女,监事会主席,虞海琴
49岁,600612,老凤祥股份有限公司,男,监事,尹晔
37岁,600612,老凤祥股份有限公司,女,监事,蒋维娜
56岁,600612,老凤祥股份有限公司,男,职工监事,曹东明
56岁,600612,老凤祥股份有限公司,男,职工监事,周金祥
53岁,600612,老凤祥股份有限公司,男,总经理,黄骅
60岁,600611,大众交通(集团)股份有限公司,女,"副董事长,董事",张静
51岁,600611,大众交通(集团)股份有限公司,女,董事,赵思渊
49岁,600611,大众交通(集团)股份有限公司,男,董事,梁嘉玮
71岁,600611,大众交通(集团)股份有限公司,男,独立董事,卓福民
65岁,600611,大众交通(集团)股份有限公司,男,独立董事,姜国芳
42岁,600618,上海氯碱化工股份有限公司,男,"总经理助理,总工程师",崔巍
56岁,600608,上海宽频科技股份有限公司,男,"董事长,董事",雷升逵
46岁,600608,上海宽频科技股份有限公司,男,"副董事长,董事",黎兴宏
47岁,600608,上海宽频科技股份有限公司,男,董事,蒋炜
59岁,600608,上海宽频科技股份有限公司,男,董事,金炜
46岁,600609,金杯汽车股份有限公司,男,职工董事,马铁柱
57岁,600609,金杯汽车股份有限公司,男,董事,崔岩
51岁,600609,金杯汽车股份有限公司,男,董事,赵向东
43岁,600609,金杯汽车股份有限公司,男,董事,蒋骁
42岁,600609,金杯汽车股份有限公司,男,董事,孙一峰
56岁,600609,金杯汽车股份有限公司,男,独立董事,哈刚
56岁,600609,金杯汽车股份有限公司,女,独立董事,吴粒
49岁,600609,金杯汽车股份有限公司,女,独立董事,李卓
53岁,600609,金杯汽车股份有限公司,男,独立董事,贾煜
54岁,600609,金杯汽车股份有限公司,女,监事会主席,闫静
44岁,600609,金杯汽车股份有限公司,女,监事,李洁
38岁,600609,金杯汽车股份有限公司,女,职工监事,杨辰
49岁,600612,老凤祥股份有限公司,男,董事会秘书,邱建敏
53岁,600612,老凤祥股份有限公司,女,副总经理,李军
50岁,600612,老凤祥股份有限公司,男,副总经理,王永忠
61岁,600612,老凤祥股份有限公司,男,副总经理,史亮
42岁,600612,老凤祥股份有限公司,女,财务总监,凌晓静
68岁,600612,老凤祥股份有限公司,男,市场总监,辛志宏
64岁,600612,老凤祥股份有限公司,男,总工艺师,张心一
64岁,600612,老凤祥股份有限公司,男,人力资源总监,李刚昶
65岁,600611,大众交通(集团)股份有限公司,女,独立董事,曹永勤
60岁,600611,大众交通(集团)股份有限公司,女,监事会主席,袁丽敏
46岁,600611,大众交通(集团)股份有限公司,男,监事,蒋贇
62岁,600611,大众交通(集团)股份有限公司,男,监事,徐国祥
66岁,600611,大众交通(集团)股份有限公司,男,总经理,杨国平
51岁,600611,大众交通(集团)股份有限公司,女,"董事会秘书,副总经理",赵思渊
48岁,600611,大众交通(集团)股份有限公司,女,副总经理,贾惟姈
53岁,600611,大众交通(集团)股份有限公司,男,副总经理,董继缘
51岁,600611,大众交通(集团)股份有限公司,女,财务总监,郭红英
59岁,600603,广汇物流股份有限公司,男,"董事长,董事",杨铁军
53岁,600603,广汇物流股份有限公司,男,董事,李文强
50岁,600603,广汇物流股份有限公司,女,董事,崔瑞丽
62岁,600608,上海宽频科技股份有限公司,男,董事,许哨
60岁,600608,上海宽频科技股份有限公司,男,董事,廖云江
56岁,600608,上海宽频科技股份有限公司,男,独立董事,周立
72岁,600608,上海宽频科技股份有限公司,男,独立董事,苏建明
52岁,600608,上海宽频科技股份有限公司,男,独立董事,钟德红
48岁,600608,上海宽频科技股份有限公司,女,监事会主席,郝娟
39岁,600608,上海宽频科技股份有限公司,男,监事,李晨晟
37岁,600608,上海宽频科技股份有限公司,女,监事,李樱
35岁,600608,上海宽频科技股份有限公司,女,职工监事,赵哲
43岁,600608,上海宽频科技股份有限公司,女,职工监事,向海英
47岁,600608,上海宽频科技股份有限公司,男,总经理,蒋炜
38岁,600608,上海宽频科技股份有限公司,男,"董事会秘书,财务负责人",刘文鑫
57岁,600602,云赛智联股份有限公司,男,"董事长,董事",黄金刚
66岁,600606,绿地控股集团股份有限公司,男,"董事长,董事",张玉良
58岁,600609,金杯汽车股份有限公司,男,总裁,许晓敏
46岁,600609,金杯汽车股份有限公司,男,董事会秘书,孙学龙
43岁,600609,金杯汽车股份有限公司,男,"副总裁,财务总监",张昆
47岁,600609,金杯汽车股份有限公司,女,副总裁,顾玉红
53岁,600609,金杯汽车股份有限公司,男,副总裁,纪勋波
55岁,600609,金杯汽车股份有限公司,男,副总裁,尚晓熙
44岁,600609,金杯汽车股份有限公司,男,总工程师,于波
41岁,600603,广汇物流股份有限公司,男,董事,鲍乡谊
58岁,600603,广汇物流股份有限公司,男,独立董事,葛炬
56岁,600603,广汇物流股份有限公司,女,独立董事,宋岩
53岁,600603,广汇物流股份有限公司,男,独立董事,窦刚贵
52岁,600603,广汇物流股份有限公司,男,监事会主席,朱凯
46岁,600603,广汇物流股份有限公司,女,监事,周亚丽
50岁,600603,广汇物流股份有限公司,男,职工监事,高杰
53岁,600603,广汇物流股份有限公司,男,总经理,李文强
50岁,600603,广汇物流股份有限公司,女,常务副总经理,崔瑞丽
41岁,600603,广汇物流股份有限公司,男,"董事会秘书,副总经理",张进
54岁,600603,广汇物流股份有限公司,女,副总经理,王玉琴
48岁,600602,云赛智联股份有限公司,男,董事,翁峻青
47岁,600602,云赛智联股份有限公司,女,董事,徐珏
58岁,600606,绿地控股集团股份有限公司,男,"副董事长,董事",徐孙庆
55岁,600606,绿地控股集团股份有限公司,男,"副董事长,董事",胡欣
52岁,600606,绿地控股集团股份有限公司,女,董事,张蕴
48岁,600606,绿地控股集团股份有限公司,男,董事,耿靖
47岁,600606,绿地控股集团股份有限公司,男,董事,刘延平
47岁,600606,绿地控股集团股份有限公司,女,董事,曾文慧
75岁,600606,绿地控股集团股份有限公司,男,独立董事,乔依德
64岁,600606,绿地控股集团股份有限公司,男,独立董事,王开国
72岁,600606,绿地控股集团股份有限公司,男,独立董事,管一民
59岁,600606,绿地控股集团股份有限公司,男,独立董事,张军
51岁,600606,绿地控股集团股份有限公司,女,监事会主席,王朔妤
42岁,600606,绿地控股集团股份有限公司,男,监事,陈华
59岁,600600,青岛啤酒股份有限公司,男,"董事长,执行董事",黄克兴
49岁,600603,广汇物流股份有限公司,男,副总经理,索略
49岁,600603,广汇物流股份有限公司,女,财务总监,高源
58岁,600602,云赛智联股份有限公司,男,独立董事,封松林
48岁,600602,云赛智联股份有限公司,女,独立董事,董剑萍
49岁,600602,云赛智联股份有限公司,女,独立董事,李远勤
52岁,600602,云赛智联股份有限公司,男,监事会主席,朱晓东
46岁,600602,云赛智联股份有限公司,男,监事,景耀生
49岁,600602,云赛智联股份有限公司,女,职工监事,倪三花
48岁,600602,云赛智联股份有限公司,男,总经理,翁峻青
55岁,600602,云赛智联股份有限公司,男,董事会秘书,张杏兴
45岁,600605,上海汇通能源股份有限公司,男,"董事长,董事",杨张峰
59岁,600605,上海汇通能源股份有限公司,男,"董事长,董事",赵殿华
43岁,600605,上海汇通能源股份有限公司,男,董事,赵永
43岁,600605,上海汇通能源股份有限公司,男,董事,文贤勇
60岁,600601,方正科技集团股份有限公司,男,"董事长,董事",刘建
40岁,600606,绿地控股集团股份有限公司,男,监事,杨绿波
52岁,600606,绿地控股集团股份有限公司,女,执行总裁,张蕴
48岁,600606,绿地控股集团股份有限公司,男,执行总裁,耿靖
47岁,600606,绿地控股集团股份有限公司,男,执行总裁,陈军
66岁,600606,绿地控股集团股份有限公司,男,总裁,张玉良
45岁,600606,绿地控股集团股份有限公司,男,董事会秘书,王晓东
50岁,600600,青岛啤酒股份有限公司,男,执行董事,姜宗祥
56岁,600600,青岛啤酒股份有限公司,男,执行董事,王瑞永
56岁,600600,青岛啤酒股份有限公司,男,执行董事,侯秋燕
59岁,600600,青岛啤酒股份有限公司,男,独立董事,肖耿
52岁,600600,青岛啤酒股份有限公司,男,独立董事,盛雷鸣
51岁,600600,青岛啤酒股份有限公司,男,独立董事,姜省路
45岁,600600,青岛啤酒股份有限公司,女,独立董事,张然
56岁,600600,青岛啤酒股份有限公司,男,独立董事,宋学宝
65岁,600600,青岛啤酒股份有限公司,女,监事会召集人,李燕
58岁,600600,青岛啤酒股份有限公司,男,监事,王亚平
51岁,600602,云赛智联股份有限公司,男,副总经理,赵海鸿
45岁,600602,云赛智联股份有限公司,女,副总经理,乔艳君
49岁,600602,云赛智联股份有限公司,女,总会计师,唐青
58岁,600598,黑龙江北大荒农业股份有限公司,男,"董事长,董事",王守聪
50岁,600598,黑龙江北大荒农业股份有限公司,男,董事,马忠峙
52岁,600595,河南中孚实业股份有限公司,男,"董事长,董事",马文超
56岁,600604,上海市北高新股份有限公司,女,"董事长,董事",罗岚
60岁,600604,上海市北高新股份有限公司,男,董事,张羽祥
60岁,600599,熊猫金控股份有限公司,男,"董事长,董事",李民
35岁,600599,熊猫金控股份有限公司,男,董事,杨恒伟
57岁,600596,浙江新安化工集团股份有限公司,男,"董事长,董事",吴建华
